state,pincode,year,quater,registered_user
manipur,795010,2020,q2,6572
manipur,795004,2020,q3,37728
manipur,795001,2020,q3,15470
manipur,795138,2020,q3,12056
manipur,795133,2020,q3,11530
manipur,795103,2020,q3,10017
manipur,795002,2020,q3,8812
manipur,795008,2020,q3,8766
manipur,795148,2020,q3,8207
manipur,795149,2020,q3,8206
manipur,795010,2020,q3,8105
manipur,795004,2020,q4,41917
manipur,795001,2020,q4,17273
manipur,795138,2020,q4,13264
manipur,795133,2020,q4,12893
manipur,795103,2020,q4,11106
manipur,795008,2020,q4,9845
manipur,795002,2020,q4,9803
manipur,795148,2020,q4,9237
manipur,795149,2020,q4,9058
manipur,795010,2020,q4,9055
manipur,795004,2021,q1,45367
manipur,795001,2021,q1,18706
manipur,795138,2021,q1,14339
manipur,795133,2021,q1,13896
manipur,795103,2021,q1,12018
manipur,795008,2021,q1,10659
manipur,795002,2021,q1,10577
manipur,795148,2021,q1,10038
manipur,795010,2021,q1,9835
manipur,795149,2021,q1,9752
manipur,795004,2021,q2,48527
manipur,795001,2021,q2,19987
manipur,795138,2021,q2,15383
manipur,795133,2021,q2,14912
manipur,795103,2021,q2,12882
manipur,795008,2021,q2,11401
manipur,795002,2021,q2,11348
manipur,795148,2021,q2,10740
manipur,795010,2021,q2,10542
manipur,795149,2021,q2,10473
manipur,795004,2021,q3,52013
manipur,795001,2021,q3,21440
manipur,795138,2021,q3,16512
manipur,795133,2021,q3,16112
manipur,795103,2021,q3,13914
manipur,795008,2021,q3,12242
manipur,795002,2021,q3,12236
manipur,795148,2021,q3,11534
manipur,795010,2021,q3,11378
manipur,795149,2021,q3,11323
manipur,795004,2021,q4,55504
manipur,795001,2021,q4,22870
manipur,795138,2021,q4,17655
manipur,795133,2021,q4,17290
manipur,795103,2021,q4,14898
manipur,795002,2021,q4,13103
manipur,795008,2021,q4,13084
manipur,795148,2021,q4,12351
manipur,795010,2021,q4,12210
manipur,795149,2021,q4,12180
manipur,795004,2022,q1,58698
manipur,795001,2022,q1,24200
manipur,795138,2022,q1,18698
manipur,795133,2022,q1,18416
manipur,795103,2022,q1,15858
manipur,795002,2022,q1,13936
manipur,795008,2022,q1,13884
manipur,795148,2022,q1,13156
manipur,795010,2022,q1,12970
manipur,795149,2022,q1,12932
manipur,795004,2022,q2,61814
manipur,795001,2022,q2,25501
manipur,795138,2022,q2,19715
manipur,795133,2022,q2,19429
manipur,795103,2022,q2,16787
manipur,795002,2022,q2,14709
manipur,795008,2022,q2,14659
manipur,795148,2022,q2,13885
manipur,795010,2022,q2,13673
manipur,795149,2022,q2,13652
manipur,795004,2022,q3,65086
manipur,795001,2022,q3,26851
manipur,795138,2022,q3,20753
manipur,795133,2022,q3,20419
manipur,795103,2022,q3,17684
manipur,795002,2022,q3,15491
manipur,795008,2022,q3,15410
manipur,795148,2022,q3,14636
manipur,795149,2022,q3,14379
manipur,795010,2022,q3,14377
manipur,795004,2022,q4,68237
manipur,795001,2022,q4,28149
manipur,795138,2022,q4,21736
manipur,795133,2022,q4,21231
manipur,795103,2022,q4,18448
manipur,795002,2022,q4,16213
manipur,795008,2022,q4,16111
manipur,795148,2022,q4,15321
manipur,795149,2022,q4,15025
manipur,795010,2022,q4,15009
meghalaya,793001,2018,q1,2493
meghalaya,793002,2018,q1,1386
meghalaya,794001,2018,q1,1033
meghalaya,793210,2018,q1,999
meghalaya,793011,2018,q1,943
meghalaya,793101,2018,q1,908
meghalaya,794105,2018,q1,855
meghalaya,794101,2018,q1,752
meghalaya,793007,2018,q1,646
meghalaya,793004,2018,q1,613
meghalaya,793001,2018,q2,3410
meghalaya,793002,2018,q2,1857
meghalaya,793210,2018,q2,1430
meghalaya,794001,2018,q2,1415
meghalaya,793101,2018,q2,1379
meghalaya,793011,2018,q2,1320
meghalaya,794105,2018,q2,1233
meghalaya,794101,2018,q2,1144
meghalaya,793007,2018,q2,895
meghalaya,793004,2018,q2,878
meghalaya,793001,2018,q3,4591
meghalaya,793002,2018,q3,2453
meghalaya,794001,2018,q3,2006
meghalaya,793210,2018,q3,1964
meghalaya,793101,2018,q3,1851
meghalaya,793011,2018,q3,1798
meghalaya,794105,2018,q3,1690
meghalaya,794101,2018,q3,1597
meghalaya,794104,2018,q3,1242
meghalaya,793007,2018,q3,1209
meghalaya,793001,2018,q4,5880
meghalaya,793002,2018,q4,3195
meghalaya,794001,2018,q4,2785
meghalaya,793101,2018,q4,2480
meghalaya,793210,2018,q4,2438
meghalaya,793011,2018,q4,2340
meghalaya,794105,2018,q4,2307
meghalaya,794101,2018,q4,2184
meghalaya,794104,2018,q4,1774
meghalaya,793004,2018,q4,1600
meghalaya,793001,2019,q1,7108
meghalaya,793002,2019,q1,4005
meghalaya,794001,2019,q1,3368
meghalaya,793101,2019,q1,3084
meghalaya,793210,2019,q1,2994
meghalaya,793011,2019,q1,2947
meghalaya,794105,2019,q1,2884
meghalaya,794101,2019,q1,2675
meghalaya,794104,2019,q1,2322
meghalaya,793007,2019,q1,1970
meghalaya,793001,2019,q2,8597
meghalaya,793002,2019,q2,4984
meghalaya,794001,2019,q2,4119
meghalaya,793101,2019,q2,3703
meghalaya,793210,2019,q2,3445
meghalaya,794105,2019,q2,3435
meghalaya,793011,2019,q2,3426
meghalaya,794101,2019,q2,3166
meghalaya,794104,2019,q2,2826
meghalaya,793007,2019,q2,2315
meghalaya,793001,2019,q3,10069
meghalaya,793002,2019,q3,5866
meghalaya,794001,2019,q3,4860
meghalaya,793101,2019,q3,4254
meghalaya,793011,2019,q3,4074
meghalaya,794105,2019,q3,4031
meghalaya,793210,2019,q3,3890
meghalaya,794101,2019,q3,3736
meghalaya,794104,2019,q3,3358
meghalaya,793007,2019,q3,2747
meghalaya,793001,2019,q4,11243
meghalaya,793002,2019,q4,6629
meghalaya,794001,2019,q4,5473
meghalaya,793101,2019,q4,4803
meghalaya,794105,2019,q4,4678
meghalaya,793011,2019,q4,4575
meghalaya,793210,2019,q4,4376
meghalaya,794101,2019,q4,4209
meghalaya,794104,2019,q4,3989
meghalaya,793007,2019,q4,3067
meghalaya,793001,2020,q1,12683
meghalaya,793002,2020,q1,7456
meghalaya,794001,2020,q1,6105
meghalaya,793101,2020,q1,5466
meghalaya,794105,2020,q1,5314
meghalaya,793011,2020,q1,5248
meghalaya,793210,2020,q1,4873
meghalaya,794101,2020,q1,4682
meghalaya,794104,2020,q1,4673
meghalaya,793007,2020,q1,3524
meghalaya,793001,2020,q2,14552
meghalaya,793002,2020,q2,8623
meghalaya,794001,2020,q2,7198
meghalaya,794105,2020,q2,6521
meghalaya,793011,2020,q2,6232
meghalaya,793101,2020,q2,6219
meghalaya,794104,2020,q2,6083
meghalaya,794101,2020,q2,5464
meghalaya,793210,2020,q2,5434
meghalaya,793007,2020,q2,4166
meghalaya,793001,2020,q3,16464
meghalaya,793002,2020,q3,9658
meghalaya,794001,2020,q3,8252
meghalaya,794105,2020,q3,7516
meghalaya,793011,2020,q3,7165
meghalaya,794104,2020,q3,7151
meghalaya,793101,2020,q3,6925
meghalaya,794101,2020,q3,6212
meghalaya,793210,2020,q3,6014
meghalaya,793150,2020,q3,4865
meghalaya,793001,2020,q4,18247
meghalaya,793002,2020,q4,10753
meghalaya,794001,2020,q4,9064
meghalaya,794105,2020,q4,8293
meghalaya,794104,2020,q4,8140
meghalaya,793011,2020,q4,8005
meghalaya,793101,2020,q4,7641
meghalaya,794101,2020,q4,6857
meghalaya,793210,2020,q4,6558
meghalaya,793150,2020,q4,5486
meghalaya,793001,2021,q1,19753
meghalaya,793002,2021,q1,11566
meghalaya,794001,2021,q1,9727
meghalaya,794105,2021,q1,9011
meghalaya,794104,2021,q1,8869
meghalaya,793011,2021,q1,8646
meghalaya,793101,2021,q1,8317
meghalaya,794101,2021,q1,7337
meghalaya,793210,2021,q1,7113
meghalaya,793150,2021,q1,5969
meghalaya,793001,2021,q2,21124
meghalaya,793002,2021,q2,12348
meghalaya,794001,2021,q2,10389
meghalaya,794105,2021,q2,9742
meghalaya,794104,2021,q2,9602
meghalaya,793011,2021,q2,9244
meghalaya,793101,2021,q2,8921
meghalaya,794101,2021,q2,7866
meghalaya,793210,2021,q2,7644
meghalaya,793150,2021,q2,6477
meghalaya,793001,2021,q3,22612
meghalaya,793002,2021,q3,13223
meghalaya,794001,2021,q3,11130
meghalaya,794105,2021,q3,10597
meghalaya,794104,2021,q3,10547
meghalaya,793011,2021,q3,9914
meghalaya,793101,2021,q3,9665
meghalaya,794101,2021,q3,8448
meghalaya,793210,2021,q3,8257
meghalaya,793150,2021,q3,7068
meghalaya,793001,2021,q4,24127
meghalaya,793002,2021,q4,14142
meghalaya,794001,2021,q4,11874
meghalaya,794105,2021,q4,11487
meghalaya,794104,2021,q4,11446
meghalaya,793011,2021,q4,10570
meghalaya,793101,2021,q4,10353
meghalaya,794101,2021,q4,9032
meghalaya,793210,2021,q4,8857
meghalaya,793150,2021,q4,7635
meghalaya,793001,2022,q1,25549
meghalaya,793002,2022,q1,14982
meghalaya,794001,2022,q1,12581
meghalaya,794104,2022,q1,12299
meghalaya,794105,2022,q1,12278
meghalaya,793011,2022,q1,11198
meghalaya,793101,2022,q1,11049
meghalaya,794101,2022,q1,9581
meghalaya,793210,2022,q1,9469
meghalaya,793150,2022,q1,8140
meghalaya,793001,2022,q2,26896
meghalaya,793002,2022,q2,15794
meghalaya,794001,2022,q2,13275
meghalaya,794104,2022,q2,13038
meghalaya,794105,2022,q2,13006
meghalaya,793011,2022,q2,11798
meghalaya,793101,2022,q2,11696
meghalaya,794101,2022,q2,10115
meghalaya,793210,2022,q2,10028
meghalaya,793150,2022,q2,8576
meghalaya,793001,2022,q3,28296
meghalaya,793002,2022,q3,16624
meghalaya,794001,2022,q3,13969
meghalaya,794104,2022,q3,13803
meghalaya,794105,2022,q3,13711
meghalaya,793011,2022,q3,12419
meghalaya,793101,2022,q3,12305
meghalaya,794101,2022,q3,10631
meghalaya,793210,2022,q3,10565
meghalaya,793150,2022,q3,8991
meghalaya,793001,2022,q4,29682
meghalaya,793002,2022,q4,17452
meghalaya,794001,2022,q4,14596
meghalaya,794104,2022,q4,14408
meghalaya,794105,2022,q4,14338
meghalaya,793011,2022,q4,13052
meghalaya,793101,2022,q4,12917
meghalaya,794101,2022,q4,11082
meghalaya,793210,2022,q4,11069
meghalaya,793150,2022,q4,9332
mizoram,796005,2018,q1,1339
mizoram,796009,2018,q1,1181
mizoram,796012,2018,q1,662
mizoram,796701,2018,q1,515
mizoram,796017,2018,q1,393
mizoram,796014,2018,q1,301
mizoram,796008,2018,q1,296
mizoram,796321,2018,q1,280
mizoram,796081,2018,q1,221
mizoram,796181,2018,q1,211
mizoram,796005,2018,q2,1779
mizoram,796009,2018,q2,1576
mizoram,796012,2018,q2,856
mizoram,796701,2018,q2,710
mizoram,796017,2018,q2,615
mizoram,796008,2018,q2,454
mizoram,796014,2018,q2,413
mizoram,796321,2018,q2,375
mizoram,796081,2018,q2,315
mizoram,796181,2018,q2,315
mizoram,796005,2018,q3,2357
mizoram,796009,2018,q3,2149
mizoram,796012,2018,q3,1105
mizoram,796701,2018,q3,992
mizoram,796017,2018,q3,910
mizoram,796008,2018,q3,637
mizoram,796014,2018,q3,582
mizoram,796321,2018,q3,523
mizoram,796081,2018,q3,480
mizoram,796181,2018,q3,467
mizoram,796005,2018,q4,3120
mizoram,796009,2018,q4,2834
mizoram,796012,2018,q4,1421
mizoram,796701,2018,q4,1379
mizoram,796017,2018,q4,1233
mizoram,796008,2018,q4,874
mizoram,796014,2018,q4,718
mizoram,796321,2018,q4,694
mizoram,796081,2018,q4,651
mizoram,796181,2018,q4,627
mizoram,796005,2019,q1,3769
mizoram,796009,2019,q1,3457
mizoram,796012,2019,q1,1670
mizoram,796701,2019,q1,1651
mizoram,796017,2019,q1,1477
mizoram,796008,2019,q1,1074
mizoram,796014,2019,q1,864
mizoram,796081,2019,q1,807
mizoram,796321,2019,q1,803
mizoram,796181,2019,q1,752
mizoram,796005,2019,q2,4439
mizoram,796009,2019,q2,4143
mizoram,796701,2019,q2,2033
mizoram,796012,2019,q2,1919
mizoram,796017,2019,q2,1781
mizoram,796008,2019,q2,1267
mizoram,796014,2019,q2,1001
mizoram,796081,2019,q2,972
mizoram,796321,2019,q2,948
mizoram,796181,2019,q2,925
mizoram,796005,2019,q3,5357
mizoram,796009,2019,q3,5022
mizoram,796701,2019,q3,2408
mizoram,796012,2019,q3,2285
mizoram,796017,2019,q3,2046
mizoram,796008,2019,q3,1521
mizoram,796081,2019,q3,1182
mizoram,796772,2019,q3,1173
mizoram,796014,2019,q3,1168
mizoram,796321,2019,q3,1137
mizoram,796005,2019,q4,6157
mizoram,796009,2019,q4,5779
mizoram,796701,2019,q4,2825
mizoram,796012,2019,q4,2628
mizoram,796017,2019,q4,2308
mizoram,796008,2019,q4,1752
mizoram,796772,2019,q4,1401
mizoram,796081,2019,q4,1369
mizoram,796014,2019,q4,1358
mizoram,796321,2019,q4,1339
mizoram,796005,2020,q1,7161
mizoram,796009,2020,q1,6674
mizoram,796701,2020,q1,3352
mizoram,796012,2020,q1,3014
mizoram,796017,2020,q1,2613
mizoram,796008,2020,q1,2034
mizoram,796772,2020,q1,1698
mizoram,796081,2020,q1,1622
mizoram,796014,2020,q1,1591
mizoram,796321,2020,q1,1576
mizoram,796005,2020,q2,8374
mizoram,796009,2020,q2,7831
mizoram,796701,2020,q2,3962
mizoram,796012,2020,q2,3500
mizoram,796017,2020,q2,3053
mizoram,796008,2020,q2,2433
mizoram,796772,2020,q2,2068
mizoram,796081,2020,q2,1939
mizoram,796321,2020,q2,1916
mizoram,796014,2020,q2,1830
mizoram,796005,2020,q3,10284
mizoram,796009,2020,q3,9358
mizoram,796701,2020,q3,4775
mizoram,796012,2020,q3,4268
mizoram,796017,2020,q3,3702
mizoram,796008,2020,q3,3104
mizoram,796772,2020,q3,2679
mizoram,796081,2020,q3,2414
mizoram,796321,2020,q3,2410
mizoram,796014,2020,q3,2245
mizoram,796005,2020,q4,11766
mizoram,796009,2020,q4,10691
mizoram,796701,2020,q4,5485
mizoram,796012,2020,q4,4956
mizoram,796017,2020,q4,4253
mizoram,796008,2020,q4,3552
mizoram,796772,2020,q4,3113
mizoram,796321,2020,q4,2781
mizoram,796081,2020,q4,2745
mizoram,796014,2020,q4,2507
mizoram,796005,2021,q1,12750
mizoram,796009,2021,q1,11596
mizoram,796701,2021,q1,5955
mizoram,796012,2021,q1,5408
mizoram,796017,2021,q1,4636
mizoram,796008,2021,q1,3862
mizoram,796772,2021,q1,3400
mizoram,796321,2021,q1,3045
mizoram,796081,2021,q1,2988
mizoram,796014,2021,q1,2744
mizoram,796005,2021,q2,13677
mizoram,796009,2021,q2,12453
mizoram,796701,2021,q2,6414
mizoram,796012,2021,q2,5816
mizoram,796017,2021,q2,4992
mizoram,796008,2021,q2,4149
mizoram,796772,2021,q2,3654
mizoram,796321,2021,q2,3287
mizoram,796081,2021,q2,3224
mizoram,796014,2021,q2,2970
mizoram,796005,2021,q3,14719
mizoram,796009,2021,q3,13381
mizoram,796701,2021,q3,6966
mizoram,796012,2021,q3,6245
mizoram,796017,2021,q3,5386
mizoram,796008,2021,q3,4446
mizoram,796772,2021,q3,3960
mizoram,796321,2021,q3,3608
mizoram,796081,2021,q3,3500
mizoram,796014,2021,q3,3214
mizoram,796005,2021,q4,15729
mizoram,796009,2021,q4,14302
mizoram,796701,2021,q4,7499
mizoram,796012,2021,q4,6671
mizoram,796017,2021,q4,5769
mizoram,796008,2021,q4,4757
mizoram,796772,2021,q4,4219
mizoram,796321,2021,q4,3902
mizoram,796081,2021,q4,3795
mizoram,796014,2021,q4,3448
mizoram,796005,2022,q1,16682
mizoram,796009,2022,q1,15199
mizoram,796701,2022,q1,7976
mizoram,796012,2022,q1,7071
mizoram,796017,2022,q1,6110
mizoram,796008,2022,q1,5037
mizoram,796772,2022,q1,4513
mizoram,796321,2022,q1,4156
mizoram,796081,2022,q1,4020
mizoram,796014,2022,q1,3670
mizoram,796005,2022,q2,17564
mizoram,796009,2022,q2,16002
mizoram,796701,2022,q2,8395
mizoram,796012,2022,q2,7437
mizoram,796017,2022,q2,6465
mizoram,796008,2022,q2,5303
mizoram,796772,2022,q2,4791
mizoram,796321,2022,q2,4381
mizoram,796081,2022,q2,4275
mizoram,796014,2022,q2,3864
mizoram,796005,2022,q3,18512
mizoram,796009,2022,q3,16866
mizoram,796701,2022,q3,8842
mizoram,796012,2022,q3,7826
mizoram,796017,2022,q3,6808
mizoram,796008,2022,q3,5612
mizoram,796772,2022,q3,5092
mizoram,796321,2022,q3,4603
mizoram,796081,2022,q3,4485
mizoram,796014,2022,q3,4068
mizoram,796005,2022,q4,19398
mizoram,796009,2022,q4,17652
mizoram,796701,2022,q4,9232
mizoram,796012,2022,q4,8201
mizoram,796017,2022,q4,7121
mizoram,796008,2022,q4,5882
mizoram,796772,2022,q4,5348
mizoram,796321,2022,q4,4764
mizoram,796081,2022,q4,4657
mizoram,796014,2022,q4,4239
nagaland,797112,2018,q1,3362
nagaland,797001,2018,q1,1100
nagaland,797115,2018,q1,1034
nagaland,797113,2018,q1,968
nagaland,797103,2018,q1,798
nagaland,797120,2018,q1,780
nagaland,797117,2018,q1,764
nagaland,798601,2018,q1,709
nagaland,797118,2018,q1,520
nagaland,797116,2018,q1,514
nagaland,797112,2018,q2,4838
nagaland,797001,2018,q2,1576
nagaland,797115,2018,q2,1567
nagaland,797113,2018,q2,1440
nagaland,797103,2018,q2,1245
nagaland,798601,2018,q2,1112
nagaland,797120,2018,q2,1068
nagaland,797117,2018,q2,1057
nagaland,797118,2018,q2,800
nagaland,797116,2018,q2,709
nagaland,797112,2018,q3,6815
nagaland,797115,2018,q3,2224
nagaland,797001,2018,q3,2219
nagaland,797113,2018,q3,1964
nagaland,797103,2018,q3,1872
nagaland,797120,2018,q3,1518
nagaland,798601,2018,q3,1503
nagaland,797117,2018,q3,1384
nagaland,797118,2018,q3,1142
nagaland,797116,2018,q3,1036
nagaland,797112,2018,q4,8894
nagaland,797115,2018,q4,3022
nagaland,797001,2018,q4,2978
nagaland,797113,2018,q4,2589
nagaland,797103,2018,q4,2549
nagaland,797120,2018,q4,2071
nagaland,798601,2018,q4,1972
nagaland,797117,2018,q4,1752
nagaland,797118,2018,q4,1604
nagaland,797116,2018,q4,1410
nagaland,797112,2019,q1,10884
nagaland,797115,2019,q1,3844
nagaland,797001,2019,q1,3735
nagaland,797103,2019,q1,3254
nagaland,797113,2019,q1,3218
nagaland,797120,2019,q1,2536
nagaland,798601,2019,q1,2461
nagaland,797117,2019,q1,2159
nagaland,797118,2019,q1,1945
nagaland,797116,2019,q1,1802
nagaland,797112,2019,q2,13452
nagaland,797115,2019,q2,4763
nagaland,797001,2019,q2,4588
nagaland,797103,2019,q2,4080
nagaland,797113,2019,q2,3926
nagaland,797120,2019,q2,3113
nagaland,798601,2019,q2,3021
nagaland,797117,2019,q2,2542
nagaland,797118,2019,q2,2346
nagaland,797116,2019,q2,2197
nagaland,797112,2019,q3,15905
nagaland,797115,2019,q3,5760
nagaland,797001,2019,q3,5505
nagaland,797103,2019,q3,4831
nagaland,797113,2019,q3,4659
nagaland,797120,2019,q3,3738
nagaland,798601,2019,q3,3609
nagaland,797117,2019,q3,2952
nagaland,797118,2019,q3,2805
nagaland,797116,2019,q3,2641
nagaland,797112,2019,q4,17953
nagaland,797115,2019,q4,6785
nagaland,797001,2019,q4,6391
nagaland,797103,2019,q4,5601
nagaland,797113,2019,q4,5313
nagaland,797120,2019,q4,4367
nagaland,798601,2019,q4,4286
nagaland,797117,2019,q4,3359
nagaland,797118,2019,q4,3231
nagaland,797116,2019,q4,3045
nagaland,797112,2020,q1,20343
nagaland,797115,2020,q1,7928
nagaland,797001,2020,q1,7238
nagaland,797103,2020,q1,6476
nagaland,797113,2020,q1,6010
nagaland,798601,2020,q1,4927
nagaland,797120,2020,q1,4924
nagaland,797117,2020,q1,3793
nagaland,797118,2020,q1,3712
nagaland,797111,2020,q1,3534
nagaland,797112,2020,q2,23618
nagaland,797115,2020,q2,9616
nagaland,797001,2020,q2,8487
nagaland,797103,2020,q2,7784
nagaland,797113,2020,q2,7106
nagaland,798601,2020,q2,6168
nagaland,797120,2020,q2,5825
nagaland,797111,2020,q2,4530
nagaland,797117,2020,q2,4398
nagaland,797118,2020,q2,4360
nagaland,797112,2020,q3,28305
nagaland,797115,2020,q3,12485
nagaland,797001,2020,q3,11224
nagaland,797103,2020,q3,10053
nagaland,797113,2020,q3,9310
nagaland,798601,2020,q3,8499
nagaland,798621,2020,q3,7957
nagaland,797120,2020,q3,7573
nagaland,797111,2020,q3,7018
nagaland,798612,2020,q3,6295
nagaland,797112,2020,q4,31403
nagaland,797115,2020,q4,13893
nagaland,797001,2020,q4,12395
nagaland,797103,2020,q4,11126
nagaland,797113,2020,q4,10273
nagaland,798601,2020,q4,9384
nagaland,798621,2020,q4,8705
nagaland,797120,2020,q4,8363
nagaland,797111,2020,q4,7765
nagaland,798612,2020,q4,7108
nagaland,797112,2021,q1,33978
nagaland,797115,2021,q1,15033
nagaland,797001,2021,q1,13341
nagaland,797103,2021,q1,12013
nagaland,797113,2021,q1,11089
nagaland,798601,2021,q1,10112
nagaland,798621,2021,q1,9441
nagaland,797120,2021,q1,8954
nagaland,797111,2021,q1,8394
nagaland,798612,2021,q1,7691
nagaland,797112,2021,q2,36359
nagaland,797115,2021,q2,16111
nagaland,797001,2021,q2,14273
nagaland,797103,2021,q2,12957
nagaland,797113,2021,q2,11847
nagaland,798601,2021,q2,10869
nagaland,798621,2021,q2,10141
nagaland,797120,2021,q2,9601
nagaland,797111,2021,q2,8997
nagaland,798612,2021,q2,8290
nagaland,797112,2021,q3,39088
nagaland,797115,2021,q3,17302
nagaland,797001,2021,q3,15315
nagaland,797103,2021,q3,14089
nagaland,797113,2021,q3,12707
nagaland,798601,2021,q3,11793
nagaland,798621,2021,q3,10982
nagaland,797120,2021,q3,10343
nagaland,797111,2021,q3,9751
nagaland,798612,2021,q3,9010
nagaland,797112,2021,q4,41813
nagaland,797115,2021,q4,18475
nagaland,797001,2021,q4,16383
nagaland,797103,2021,q4,15128
nagaland,797113,2021,q4,13595
nagaland,798601,2021,q4,12642
nagaland,798621,2021,q4,11795
nagaland,797120,2021,q4,11079
nagaland,797111,2021,q4,10498
nagaland,798612,2021,q4,9750
nagaland,797112,2022,q1,44337
nagaland,797115,2022,q1,19632
nagaland,797001,2022,q1,17384
nagaland,797103,2022,q1,16093
nagaland,797113,2022,q1,14412
nagaland,798601,2022,q1,13441
nagaland,798621,2022,q1,12565
nagaland,797120,2022,q1,11765
nagaland,797111,2022,q1,11143
nagaland,798612,2022,q1,10400
nagaland,797112,2022,q2,46784
nagaland,797115,2022,q2,20737
nagaland,797001,2022,q2,18359
nagaland,797103,2022,q2,17045
nagaland,797113,2022,q2,15229
nagaland,798601,2022,q2,14157
nagaland,798621,2022,q2,13310
nagaland,797120,2022,q2,12440
nagaland,797111,2022,q2,11723
nagaland,798612,2022,q2,10995
nagaland,797112,2022,q3,49392
nagaland,797115,2022,q3,21907
nagaland,797001,2022,q3,19352
nagaland,797103,2022,q3,17971
nagaland,797113,2022,q3,16067
nagaland,798601,2022,q3,14866
nagaland,798621,2022,q3,14021
nagaland,797120,2022,q3,13080
nagaland,797111,2022,q3,12325
nagaland,798612,2022,q3,11569
nagaland,797112,2022,q4,52003
nagaland,797115,2022,q4,22989
