state,year,quater,district,registered_user,app_opening
arunachal pradesh,2019,q4,siang ,1131,19220
arunachal pradesh,2019,q4,kra daadi ,603,13700
arunachal pradesh,2019,q4,changlang ,9662,152680
arunachal pradesh,2019,q4,pakke kessang ,296,5981
arunachal pradesh,2019,q4,east siang ,9859,132534
arunachal pradesh,2019,q4,upper subansiri ,3144,42354
arunachal pradesh,2019,q4,tawang ,7303,139898
arunachal pradesh,2019,q4,namsai ,5190,87627
arunachal pradesh,2020,q1,lower subansiri ,4351,72887
arunachal pradesh,2020,q1,tirap ,4261,76554
arunachal pradesh,2020,q1,papum pare ,51342,819599
arunachal pradesh,2020,q1,anjaw ,1747,25453
arunachal pradesh,2020,q1,lower siang ,2201,35216
arunachal pradesh,2020,q1,dibang valley ,320,2195
arunachal pradesh,2020,q1,west kameng ,13983,332479
arunachal pradesh,2020,q1,shi yomi ,290,989
arunachal pradesh,2020,q1,east kameng ,1962,37103
arunachal pradesh,2020,q1,lohit ,8454,159158
arunachal pradesh,2020,q1,lepa rada ,1532,28280
arunachal pradesh,2020,q1,lower dibang valley ,4650,71091
arunachal pradesh,2020,q1,longding ,2201,58817
arunachal pradesh,2020,q1,west siang ,5757,97255
arunachal pradesh,2020,q1,kamle ,373,7135
arunachal pradesh,2020,q1,upper siang ,2143,37600
arunachal pradesh,2020,q1,kurung kumey ,725,11471
arunachal pradesh,2020,q1,siang ,1390,24530
arunachal pradesh,2020,q1,kra daadi ,701,16770
arunachal pradesh,2020,q1,changlang ,11262,201632
arunachal pradesh,2020,q1,pakke kessang ,371,9758
arunachal pradesh,2020,q1,east siang ,11298,167166
arunachal pradesh,2020,q1,upper subansiri ,3675,56522
arunachal pradesh,2020,q1,tawang ,8048,138728
arunachal pradesh,2020,q1,namsai ,6029,109933
arunachal pradesh,2020,q2,lower subansiri ,5392,108893
arunachal pradesh,2020,q2,tirap ,5239,114770
arunachal pradesh,2020,q2,papum pare ,59968,932769
arunachal pradesh,2020,q2,anjaw ,1961,34903
arunachal pradesh,2020,q2,lower siang ,2644,48738
arunachal pradesh,2020,q2,dibang valley ,367,4076
arunachal pradesh,2020,q2,west kameng ,15766,394250
arunachal pradesh,2020,q2,shi yomi ,320,1597
arunachal pradesh,2020,q2,east kameng ,2506,53112
arunachal pradesh,2020,q2,lohit ,10154,219948
arunachal pradesh,2020,q2,lepa rada ,1890,38098
arunachal pradesh,2020,q2,lower dibang valley ,5782,110670
arunachal pradesh,2020,q2,longding ,2751,86086
arunachal pradesh,2020,q2,west siang ,7239,147515
arunachal pradesh,2020,q2,kamle ,509,11566
arunachal pradesh,2020,q2,upper siang ,2552,54123
arunachal pradesh,2020,q2,kurung kumey ,834,16738
arunachal pradesh,2020,q2,siang ,1831,40101
arunachal pradesh,2020,q2,kra daadi ,870,25480
arunachal pradesh,2020,q2,changlang ,14036,293705
arunachal pradesh,2020,q2,pakke kessang ,438,13500
arunachal pradesh,2020,q2,east siang ,13601,235755
arunachal pradesh,2020,q2,upper subansiri ,4465,80310
arunachal pradesh,2020,q2,tawang ,8993,170812
arunachal pradesh,2020,q2,namsai ,7426,149491
arunachal pradesh,2020,q3,lower subansiri ,6456,117359
arunachal pradesh,2020,q3,tirap ,6119,125437
arunachal pradesh,2020,q3,papum pare ,69419,1157730
arunachal pradesh,2020,q3,anjaw ,2226,42320
arunachal pradesh,2020,q3,lower siang ,2983,51520
arunachal pradesh,2020,q3,dibang valley ,411,4634
arunachal pradesh,2020,q3,west kameng ,17636,461190
arunachal pradesh,2020,q3,shi yomi ,337,2788
arunachal pradesh,2020,q3,east kameng ,3169,63062
arunachal pradesh,2020,q3,lohit ,11755,264444
arunachal pradesh,2020,q3,lepa rada ,2304,47233
arunachal pradesh,2020,q3,lower dibang valley ,6799,117752
arunachal pradesh,2020,q3,longding ,3277,91330
arunachal pradesh,2020,q3,west siang ,8623,158496
arunachal pradesh,2020,q3,kamle ,639,12196
arunachal pradesh,2020,q3,upper siang ,3011,59246
arunachal pradesh,2020,q3,kurung kumey ,1025,18583
arunachal pradesh,2020,q3,siang ,2225,42723
arunachal pradesh,2020,q3,kra daadi ,1026,29126
arunachal pradesh,2020,q3,changlang ,16385,326045
arunachal pradesh,2020,q3,pakke kessang ,508,11721
arunachal pradesh,2020,q3,east siang ,15921,302165
arunachal pradesh,2020,q3,upper subansiri ,5295,106598
arunachal pradesh,2020,q3,tawang ,9944,224583
arunachal pradesh,2020,q3,namsai ,8553,165140
arunachal pradesh,2020,q4,lower subansiri ,7388,124398
arunachal pradesh,2020,q4,tirap ,6805,134124
arunachal pradesh,2020,q4,papum pare ,77936,1397025
arunachal pradesh,2020,q4,anjaw ,2485,61121
arunachal pradesh,2020,q4,lower siang ,3320,54476
arunachal pradesh,2020,q4,dibang valley ,444,7677
arunachal pradesh,2020,q4,west kameng ,19464,455337
arunachal pradesh,2020,q4,shi yomi ,370,5847
arunachal pradesh,2020,q4,east kameng ,3638,62876
arunachal pradesh,2020,q4,lohit ,13126,285992
arunachal pradesh,2020,q4,lepa rada ,2735,57036
arunachal pradesh,2020,q4,lower dibang valley ,7693,132469
arunachal pradesh,2020,q4,longding ,3753,87881
arunachal pradesh,2020,q4,west siang ,9911,180696
arunachal pradesh,2020,q4,kamle ,745,14866
arunachal pradesh,2020,q4,upper siang ,3497,80140
arunachal pradesh,2020,q4,kurung kumey ,1173,21168
arunachal pradesh,2020,q4,siang ,2635,48090
arunachal pradesh,2020,q4,kra daadi ,1141,27924
arunachal pradesh,2020,q4,changlang ,18203,320708
arunachal pradesh,2020,q4,pakke kessang ,593,11458
arunachal pradesh,2020,q4,east siang ,17822,349321
arunachal pradesh,2020,q4,upper subansiri ,6069,125505
arunachal pradesh,2020,q4,tawang ,10909,249095
arunachal pradesh,2020,q4,namsai ,9437,177437
arunachal pradesh,2021,q1,lower subansiri ,8044,136547
arunachal pradesh,2021,q1,tirap ,7376,136247
arunachal pradesh,2021,q1,papum pare ,84715,1553363
arunachal pradesh,2021,q1,anjaw ,2660,55283
arunachal pradesh,2021,q1,lower siang ,3594,61226
arunachal pradesh,2021,q1,dibang valley ,478,9538
arunachal pradesh,2021,q1,west kameng ,21027,483047
arunachal pradesh,2021,q1,shi yomi ,390,7228
arunachal pradesh,2021,q1,east kameng ,3990,69455
arunachal pradesh,2021,q1,lohit ,14231,295880
arunachal pradesh,2021,q1,lepa rada ,3008,68424
arunachal pradesh,2021,q1,lower dibang valley ,8402,145425
arunachal pradesh,2021,q1,longding ,4117,92482
arunachal pradesh,2021,q1,west siang ,10836,191242
arunachal pradesh,2021,q1,kamle ,814,16142
arunachal pradesh,2021,q1,upper siang ,3847,87503
arunachal pradesh,2021,q1,kurung kumey ,1287,25911
arunachal pradesh,2021,q1,siang ,2878,56271
arunachal pradesh,2021,q1,kra daadi ,1244,30137
arunachal pradesh,2021,q1,changlang ,19716,344148
arunachal pradesh,2021,q1,pakke kessang ,647,14995
arunachal pradesh,2021,q1,east siang ,19342,363085
arunachal pradesh,2021,q1,upper subansiri ,6577,122422
arunachal pradesh,2021,q1,tawang ,11778,230123
arunachal pradesh,2021,q1,namsai ,10242,200584
arunachal pradesh,2021,q2,lower subansiri ,8685,444426
arunachal pradesh,2021,q2,tirap ,7955,547430
arunachal pradesh,2021,q2,papum pare ,90871,1786163
arunachal pradesh,2021,q2,anjaw ,2866,174807
arunachal pradesh,2021,q2,lower siang ,3872,246789
arunachal pradesh,2021,q2,dibang valley ,516,77457
arunachal pradesh,2021,q2,west kameng ,22625,1490269
arunachal pradesh,2021,q2,shi yomi ,430,99619
arunachal pradesh,2021,q2,east kameng ,4314,221705
arunachal pradesh,2021,q2,lohit ,15360,1008718
arunachal pradesh,2021,q2,lepa rada ,3249,228236
arunachal pradesh,2021,q2,lower dibang valley ,9094,434361
arunachal pradesh,2021,q2,longding ,4456,495881
arunachal pradesh,2021,q2,west siang ,11657,467127
arunachal pradesh,2021,q2,kamle ,883,164726
arunachal pradesh,2021,q2,upper siang ,4145,428792
arunachal pradesh,2021,q2,kurung kumey ,1398,201782
arunachal pradesh,2021,q2,siang ,3116,410979
arunachal pradesh,2021,q2,kra daadi ,1353,150762
arunachal pradesh,2021,q2,changlang ,21404,1212334
arunachal pradesh,2021,q2,pakke kessang ,702,156638
arunachal pradesh,2021,q2,east siang ,20817,855042
arunachal pradesh,2021,q2,upper subansiri ,7057,293916
arunachal pradesh,2021,q2,tawang ,12636,830993
arunachal pradesh,2021,q2,namsai ,11111,596897
arunachal pradesh,2021,q3,lower subansiri ,9451,558377
arunachal pradesh,2021,q3,tirap ,8665,578706
arunachal pradesh,2021,q3,papum pare ,97854,2308276
arunachal pradesh,2021,q3,anjaw ,3099,267726
arunachal pradesh,2021,q3,lower siang ,4229,347190
arunachal pradesh,2021,q3,dibang valley ,571,113574
arunachal pradesh,2021,q3,west kameng ,24489,2155265
arunachal pradesh,2021,q3,shi yomi ,473,181457
arunachal pradesh,2021,q3,east kameng ,4671,265900
arunachal pradesh,2021,q3,lohit ,16680,1408514
arunachal pradesh,2021,q3,lepa rada ,3527,264771
arunachal pradesh,2021,q3,lower dibang valley ,9920,581463
arunachal pradesh,2021,q3,longding ,4890,594284
arunachal pradesh,2021,q3,west siang ,12616,544772
arunachal pradesh,2021,q3,kamle ,974,203013
arunachal pradesh,2021,q3,upper siang ,4506,556857
arunachal pradesh,2021,q3,kurung kumey ,1509,292922
arunachal pradesh,2021,q3,siang ,3396,433332
arunachal pradesh,2021,q3,kra daadi ,1475,179974
arunachal pradesh,2021,q3,changlang ,23328,1668215
arunachal pradesh,2021,q3,pakke kessang ,770,213423
arunachal pradesh,2021,q3,east siang ,22538,1086775
arunachal pradesh,2021,q3,upper subansiri ,7652,375423
arunachal pradesh,2021,q3,tawang ,13650,1355010
arunachal pradesh,2021,q3,namsai ,12140,674435
arunachal pradesh,2021,q4,lower subansiri ,10187,348485
arunachal pradesh,2021,q4,tirap ,9331,311867
arunachal pradesh,2021,q4,papum pare ,104806,3554385
arunachal pradesh,2021,q4,anjaw ,3342,125753
arunachal pradesh,2021,q4,lower siang ,4550,156209
arunachal pradesh,2021,q4,dibang valley ,621,18166
arunachal pradesh,2021,q4,west kameng ,26237,1160379
arunachal pradesh,2021,q4,shi yomi ,498,15201
arunachal pradesh,2021,q4,east kameng ,5027,153109
arunachal pradesh,2021,q4,lohit ,17980,728676
arunachal pradesh,2021,q4,lepa rada ,3810,168938
arunachal pradesh,2021,q4,lower dibang valley ,10679,341060
arunachal pradesh,2021,q4,longding ,5345,215529
arunachal pradesh,2021,q4,west siang ,13555,389171
arunachal pradesh,2021,q4,kamle ,1069,48042
arunachal pradesh,2021,q4,upper siang ,4850,208167
arunachal pradesh,2021,q4,kurung kumey ,1633,54213
arunachal pradesh,2021,q4,siang ,3675,121770
arunachal pradesh,2021,q4,kra daadi ,1593,63448
arunachal pradesh,2021,q4,changlang ,25155,829350
arunachal pradesh,2021,q4,pakke kessang ,835,35976
arunachal pradesh,2021,q4,east siang ,24208,897713
arunachal pradesh,2021,q4,upper subansiri ,8201,240330
arunachal pradesh,2021,q4,tawang ,14665,506240
arunachal pradesh,2021,q4,namsai ,13092,538118
arunachal pradesh,2022,q1,lower subansiri ,10854,1566925
arunachal pradesh,2022,q1,tirap ,9972,1634844
arunachal pradesh,2022,q1,papum pare ,111271,3209286
arunachal pradesh,2022,q1,anjaw ,3560,640611
arunachal pradesh,2022,q1,lower siang ,4882,1085994
arunachal pradesh,2022,q1,dibang valley ,656,267633
arunachal pradesh,2022,q1,west kameng ,27860,4098935
arunachal pradesh,2022,q1,shi yomi ,540,230973
arunachal pradesh,2022,q1,east kameng ,5355,703590
arunachal pradesh,2022,q1,lohit ,19214,3212352
arunachal pradesh,2022,q1,lepa rada ,4049,1182371
arunachal pradesh,2022,q1,lower dibang valley ,11401,1918566
arunachal pradesh,2022,q1,longding ,5700,1728795
arunachal pradesh,2022,q1,west siang ,14420,1420049
arunachal pradesh,2022,q1,kamle ,1144,758412
arunachal pradesh,2022,q1,upper siang ,5146,2047229
arunachal pradesh,2022,q1,kurung kumey ,1744,845626
arunachal pradesh,2022,q1,siang ,3942,1227784
arunachal pradesh,2022,q1,kra daadi ,1701,720274
arunachal pradesh,2022,q1,changlang ,26904,4323291
arunachal pradesh,2022,q1,pakke kessang ,887,770322
arunachal pradesh,2022,q1,east siang ,25763,3444101
arunachal pradesh,2022,q1,upper subansiri ,8731,921019
arunachal pradesh,2022,q1,tawang ,15589,1922991
arunachal pradesh,2022,q1,namsai ,14054,1536586
arunachal pradesh,2022,q2,lower subansiri ,11479,1637036
arunachal pradesh,2022,q2,tirap ,10538,2173316
arunachal pradesh,2022,q2,papum pare ,117568,3870115
arunachal pradesh,2022,q2,anjaw ,3769,942878
arunachal pradesh,2022,q2,lower siang ,5161,1296404
arunachal pradesh,2022,q2,dibang valley ,701,212502
arunachal pradesh,2022,q2,west kameng ,29424,5493311
arunachal pradesh,2022,q2,shi yomi ,575,197796
arunachal pradesh,2022,q2,east kameng ,5680,791335
arunachal pradesh,2022,q2,lohit ,20325,3608724
arunachal pradesh,2022,q2,lepa rada ,4265,1110684
arunachal pradesh,2022,q2,lower dibang valley ,12040,2045531
arunachal pradesh,2022,q2,longding ,6034,1821245
arunachal pradesh,2022,q2,west siang ,15231,1555876
arunachal pradesh,2022,q2,kamle ,1210,1066185
arunachal pradesh,2022,q2,upper siang ,5440,2396815
arunachal pradesh,2022,q2,kurung kumey ,1854,734369
arunachal pradesh,2022,q2,siang ,4160,1500428
arunachal pradesh,2022,q2,kra daadi ,1797,724575
arunachal pradesh,2022,q2,changlang ,28495,5476741
arunachal pradesh,2022,q2,pakke kessang ,945,590302
arunachal pradesh,2022,q2,east siang ,27240,3704889
arunachal pradesh,2022,q2,upper subansiri ,9235,1261876
arunachal pradesh,2022,q2,tawang ,16475,3393271
arunachal pradesh,2022,q2,namsai ,14887,2283314
arunachal pradesh,2022,q3,lower subansiri ,12085,2475131
arunachal pradesh,2022,q3,tirap ,11115,2414601
arunachal pradesh,2022,q3,papum pare ,124095,4843797
arunachal pradesh,2022,q3,anjaw ,3966,844043
arunachal pradesh,2022,q3,lower siang ,5436,1508192
arunachal pradesh,2022,q3,dibang valley ,740,285052
arunachal pradesh,2022,q3,west kameng ,30964,7334928
arunachal pradesh,2022,q3,shi yomi ,598,312490
arunachal pradesh,2022,q3,east kameng ,5997,1054633
arunachal pradesh,2022,q3,lohit ,21385,4282624
arunachal pradesh,2022,q3,lepa rada ,4510,1208942
arunachal pradesh,2022,q3,lower dibang valley ,12668,2160151
arunachal pradesh,2022,q3,longding ,6321,2587741
arunachal pradesh,2022,q3,west siang ,16063,1637984
arunachal pradesh,2022,q3,kamle ,1262,1335449
arunachal pradesh,2022,q3,upper siang ,5690,2257253
arunachal pradesh,2022,q3,kurung kumey ,1936,861405
arunachal pradesh,2022,q3,siang ,4369,1681957
arunachal pradesh,2022,q3,kra daadi ,1893,1436202
arunachal pradesh,2022,q3,changlang ,29965,5703178
arunachal pradesh,2022,q3,pakke kessang ,980,1039686
arunachal pradesh,2022,q3,east siang ,28698,3767855
arunachal pradesh,2022,q3,upper subansiri ,9713,1535818
arunachal pradesh,2022,q3,tawang ,17281,4728673
arunachal pradesh,2022,q3,namsai ,15642,2424843
arunachal pradesh,2022,q4,lower subansiri ,12630,833741
arunachal pradesh,2022,q4,tirap ,11584,645541
arunachal pradesh,2022,q4,papum pare ,130306,6605350
arunachal pradesh,2022,q4,anjaw ,4105,197829
arunachal pradesh,2022,q4,lower siang ,5633,318731
arunachal pradesh,2022,q4,dibang valley ,752,15469
arunachal pradesh,2022,q4,west kameng ,32237,2129051
arunachal pradesh,2022,q4,shi yomi ,615,25308
arunachal pradesh,2022,q4,east kameng ,6307,390756
arunachal pradesh,2022,q4,lohit ,22359,1441490
arunachal pradesh,2022,q4,lepa rada ,4730,345752
arunachal pradesh,2022,q4,lower dibang valley ,13188,799856
arunachal pradesh,2022,q4,longding ,6590,442997
arunachal pradesh,2022,q4,west siang ,16816,964082
arunachal pradesh,2022,q4,kamle ,1301,131540
arunachal pradesh,2022,q4,upper siang ,5930,277877
arunachal pradesh,2022,q4,kurung kumey ,2008,72926
arunachal pradesh,2022,q4,siang ,4500,277881
arunachal pradesh,2022,q4,kra daadi ,1960,131838
arunachal pradesh,2022,q4,changlang ,31196,1611653
arunachal pradesh,2022,q4,pakke kessang ,1013,72545
arunachal pradesh,2022,q4,east siang ,30033,1542563
arunachal pradesh,2022,q4,upper subansiri ,10189,456906
arunachal pradesh,2022,q4,tawang ,18003,947132
arunachal pradesh,2022,q4,namsai ,16322,1096224
assam,2018,q1,tinsukia ,15998,0
assam,2018,q1,lakhimpur ,8143,0
assam,2018,q1,kamrup ,15241,0
assam,2018,q1,kokrajhar ,6566,0
assam,2018,q1,karbi anglong ,5694,0
assam,2018,q1,sivasagar ,8292,0
assam,2018,q1,dibrugarh ,21182,0
assam,2018,q1,south salmara mancachar ,2420,0
assam,2018,q1,nagaon ,19619,0
assam,2018,q1,dhubri ,11421,0
assam,2018,q1,golaghat ,10102,0
assam,2018,q1,udalguri ,4768,0
assam,2018,q1,majuli ,1274,0
assam,2018,q1,sonitpur ,18986,0
assam,2018,q1,hojai ,7571,0
assam,2018,q1,marigaon ,7193,0
assam,2018,q1,chirang ,3487,0
assam,2018,q1,cachar ,19567,0
assam,2018,q1,nalbari ,6874,0
assam,2018,q1,west karbi anglong ,835,0
assam,2018,q1,dhemaji ,6623,0
assam,2018,q1,karimganj ,7367,0
assam,2018,q1,bongaigaon ,9724,0
assam,2018,q1,dima hasao ,2245,0
assam,2018,q1,baksa ,6082,0
assam,2018,q1,charaideo ,4366,0
assam,2018,q1,darrang ,8050,0
assam,2018,q1,kamrup metropolitan ,87336,0
assam,2018,q1,hailakandi ,5700,0
assam,2018,q1,barpeta ,20485,0
assam,2018,q1,goalpara ,10420,0
assam,2018,q1,biswanath ,5164,0
assam,2018,q1,jorhat ,16442,0
assam,2018,q2,tinsukia ,23900,0
assam,2018,q2,lakhimpur ,12719,0
assam,2018,q2,kamrup ,23595,0
assam,2018,q2,kokrajhar ,9480,0
assam,2018,q2,karbi anglong ,8725,0
assam,2018,q2,sivasagar ,12596,0
assam,2018,q2,dibrugarh ,30527,0
assam,2018,q2,south salmara mancachar ,3557,0
assam,2018,q2,nagaon ,29412,0
assam,2018,q2,dhubri ,16701,0
assam,2018,q2,golaghat ,15237,0
assam,2018,q2,udalguri ,7691,0
assam,2018,q2,majuli ,1927,0
assam,2018,q2,sonitpur ,28409,0
assam,2018,q2,hojai ,10903,0
assam,2018,q2,marigaon ,11217,0
assam,2018,q2,chirang ,5105,0
assam,2018,q2,cachar ,29381,0
assam,2018,q2,nalbari ,10898,0
assam,2018,q2,west karbi anglong ,1406,0
assam,2018,q2,dhemaji ,10157,0
assam,2018,q2,karimganj ,11732,0
assam,2018,q2,bongaigaon ,14065,0
assam,2018,q2,dima hasao ,3404,0
assam,2018,q2,baksa ,9739,0
assam,2018,q2,charaideo ,6693,0
assam,2018,q2,darrang ,11954,0
assam,2018,q2,kamrup metropolitan ,124720,0
assam,2018,q2,hailakandi ,8687,0
assam,2018,q2,barpeta ,29882,0
assam,2018,q2,goalpara ,14974,0
assam,2018,q2,biswanath ,7970,0
assam,2018,q2,jorhat ,23683,0
assam,2018,q3,tinsukia ,32870,0
assam,2018,q3,lakhimpur ,18337,0
assam,2018,q3,kamrup ,33197,0
assam,2018,q3,kokrajhar ,13164,0
assam,2018,q3,karbi anglong ,12282,0
assam,2018,q3,sivasagar ,17447,0
assam,2018,q3,dibrugarh ,40711,0
assam,2018,q3,south salmara mancachar ,4903,0
assam,2018,q3,nagaon ,40687,0
assam,2018,q3,dhubri ,22705,0
assam,2018,q3,golaghat ,21729,0
assam,2018,q3,udalguri ,11213,0
assam,2018,q3,majuli ,2739,0
assam,2018,q3,sonitpur ,38797,0
assam,2018,q3,hojai ,14769,0
assam,2018,q3,marigaon ,15934,0
assam,2018,q3,chirang ,7234,0
assam,2018,q3,cachar ,40888,0
assam,2018,q3,nalbari ,15082,0
assam,2018,q3,west karbi anglong ,2051,0
assam,2018,q3,dhemaji ,14771,0
assam,2018,q3,karimganj ,17088,0
assam,2018,q3,bongaigaon ,18869,0
assam,2018,q3,dima hasao ,4860,0
assam,2018,q3,baksa ,14459,0
assam,2018,q3,charaideo ,9516,0
assam,2018,q3,darrang ,16774,0
assam,2018,q3,kamrup metropolitan ,164101,0
assam,2018,q3,hailakandi ,12471,0
assam,2018,q3,barpeta ,41158,0
assam,2018,q3,goalpara ,20290,0
assam,2018,q3,biswanath ,11572,0
assam,2018,q3,jorhat ,32134,0
assam,2018,q4,tinsukia ,42624,0
assam,2018,q4,lakhimpur ,25253,0
assam,2018,q4,kamrup ,44868,0
assam,2018,q4,kokrajhar ,17317,0
assam,2018,q4,karbi anglong ,16359,0
assam,2018,q4,sivasagar ,23195,0
assam,2018,q4,dibrugarh ,52539,0
assam,2018,q4,south salmara mancachar ,6809,0
assam,2018,q4,nagaon ,54395,0
assam,2018,q4,dhubri ,30132,0
assam,2018,q4,golaghat ,28795,0
assam,2018,q4,udalguri ,15637,0
assam,2018,q4,majuli ,3882,0
assam,2018,q4,sonitpur ,51420,0
assam,2018,q4,hojai ,19400,0
assam,2018,q4,marigaon ,21518,0
assam,2018,q4,chirang ,9567,0
assam,2018,q4,cachar ,53209,0
assam,2018,q4,nalbari ,20512,0
assam,2018,q4,west karbi anglong ,2925,0
assam,2018,q4,dhemaji ,19530,0
assam,2018,q4,karimganj ,23348,0
assam,2018,q4,bongaigaon ,24766,0
assam,2018,q4,dima hasao ,6483,0
assam,2018,q4,baksa ,20047,0
assam,2018,q4,charaideo ,12563,0
assam,2018,q4,darrang ,22235,0
assam,2018,q4,kamrup metropolitan ,214212,0
assam,2018,q4,hailakandi ,16753,0
assam,2018,q4,barpeta ,55068,0
assam,2018,q4,goalpara ,27280,0
assam,2018,q4,biswanath ,15480,0
assam,2018,q4,jorhat ,41100,0
assam,2019,q1,tinsukia ,51108,0
assam,2019,q1,lakhimpur ,31154,0
assam,2019,q1,kamrup ,54910,0
assam,2019,q1,kokrajhar ,21029,0
